subject_id;subject_source;object_source;predicate_id;object_id;subject_label;object_label;confidence;cardinality;mapping_justification
http://w3id.org/CEON/ontology/actor/Person;CEON;BPO;;http://xmlns.com/foaf/0.1/Person;Person;Person;1.0;=;
