subject_id;subject_source;object_source;predicate_id;object_id;subject_label;object_label;confidence;cardinality;mapping_justification
http://w3id.org/CEON/ontology/material/Scandium;CEON;UNSPSC;;file:/Users/janavatascinova/Documents/Doctorate/2024Project/2025/task-b-ontologies/task-b/unspsc84-title.rdfs.rdf#Scandium_(Sc);Scandium;Scandium_(Sc);1.0;=;
http://w3id.org/CEON/ontology/material/Silicon;CEON;UNSPSC;;file:/Users/janavatascinova/Documents/Doctorate/2024Project/2025/task-b-ontologies/task-b/unspsc84-title.rdfs.rdf#Silicon_(Si);Silicon;Silicon_(Si);1.0;=;
http://w3id.org/CEON/ontology/material/Tantalum;CEON;UNSPSC;;file:/Users/janavatascinova/Documents/Doctorate/2024Project/2025/task-b-ontologies/task-b/unspsc84-title.rdfs.rdf#Tantalum_(Ta);Tantalum;Tantalum_(Ta);1.0;=;
http://w3id.org/CEON/ontology/material/Terbium;CEON;UNSPSC;;file:/Users/janavatascinova/Documents/Doctorate/2024Project/2025/task-b-ontologies/task-b/unspsc84-title.rdfs.rdf#Terbium_(Tb);Terbium;Terbium_(Tb);1.0;=;
http://w3id.org/CEON/ontology/material/Thulium;CEON;UNSPSC;;file:/Users/janavatascinova/Documents/Doctorate/2024Project/2025/task-b-ontologies/task-b/unspsc84-title.rdfs.rdf#Thulium_(Tm);Thulium;Thulium_(Tm);1.0;=;
http://w3id.org/CEON/ontology/material/Titanium;CEON;UNSPSC;;file:/Users/janavatascinova/Documents/Doctorate/2024Project/2025/task-b-ontologies/task-b/unspsc84-title.rdfs.rdf#Titanium;Titanium;Titanium;1.0;=;
http://w3id.org/CEON/ontology/material/Titanium;CEON;UNSPSC;;file:/Users/janavatascinova/Documents/Doctorate/2024Project/2025/task-b-ontologies/task-b/unspsc84-title.rdfs.rdf#Titanium_(Ti);Titanium;Titanium_(Ti);1.0;=;
http://w3id.org/CEON/ontology/material/Ytterbium;CEON;UNSPSC;;file:/Users/janavatascinova/Documents/Doctorate/2024Project/2025/task-b-ontologies/task-b/unspsc84-title.rdfs.rdf#Ytterbium_(Yb);Ytterbium;Ytterbium_(Yb);1.0;=;
http://w3id.org/CEON/ontology/material/Yttrium;CEON;UNSPSC;;file:/Users/janavatascinova/Documents/Doctorate/2024Project/2025/task-b-ontologies/task-b/unspsc84-title.rdfs.rdf#Yttrium_(Y);Yttrium;Yttrium_(Y);1.0;=;
http://w3id.org/CEON/ontology/material/Zinc;CEON;UNSPSC;;file:/Users/janavatascinova/Documents/Doctorate/2024Project/2025/task-b-ontologies/task-b/unspsc84-title.rdfs.rdf#Zinc_(Zn);Zinc;Zinc_(Zn);1.0;=;
http://w3id.org/CEON/ontology/resourceODP/Resource;CEON;UNSPSC;;http://www.w3.org/2000/01/rdf-schema#Resource;Resource;Resource;1.0;=;
