subject_id;subject_source;object_source;predicate_id;object_id;subject_label;object_label;confidence;cardinality;mapping_justification
http://w3id.org/CEON/ontology/actor/Person;CEON;IOFcore;;https://purl.industrialontologies.org/ontology/core/Core/Person;Person;Person;1.0;=;
http://w3id.org/CEON/ontology/actorODP/Capability;CEON;IOFcore;;https://purl.industrialontologies.org/ontology/core/Core/Capability;Capability;Capability;1.0;=;
http://w3id.org/CEON/ontology/material/MaterialComponent;CEON;IOFcore;;https://purl.industrialontologies.org/ontology/core/Core/MaterialComponent;MaterialComponent;MaterialComponent;1.0;=;
http://w3id.org/CEON/ontology/process/AssemblingProcess;CEON;IOFcore;;https://purl.industrialontologies.org/ontology/core/Core/AssemblyProcess;AssemblingProcess;AssemblyProcess;1.0;=;
http://w3id.org/CEON/ontology/process/ManufacturingProcess;CEON;IOFcore;;https://purl.industrialontologies.org/ontology/core/Core/ManufacturingProcess;ManufacturingProcess;ManufacturingProcess;1.0;=;
http://w3id.org/CEON/ontology/processODP/Plan;CEON;IOFcore;;https://purl.industrialontologies.org/ontology/core/Core/PlanSpecification;Plan;PlanSpecification;1.0;=;
http://w3id.org/CEON/ontology/processODP/Process;CEON;IOFcore;;http://purl.obolibrary.org/obo/BFO_0000015;Process;BFO_0000015;1.0;=;
http://www.w3.org/2002/07/owl#topObjectProperty;CEON;IOFcore;;http://www.w3.org/2002/07/owl#topObjectProperty;topObjectProperty;topObjectProperty;1.0;=;
http://www.w3.org/ns/prov#Entity;CEON;IOFcore;;http://purl.obolibrary.org/obo/BFO_0000001;Entity;BFO_0000001;1.0;=;
