subject_id;subject_source;object_source;predicate_id;object_id;subject_label;object_label;confidence;cardinality;mapping_justification
http://w3id.org/CEON/ontology/material/Material;CEON;MAMBO;;file:/home/fabio/Projects/MAMBO/mambo.owl#Material;Material;Material;1.0;=;
http://w3id.org/CEON/ontology/material/Material;CEON;MAMBO;;https://raw.githubusercontent.com/daimoners/MAMBO/master/mambo.owl#Material;Material;Material;1.0;=;
http://w3id.org/CEON/ontology/processODP/Process;CEON;MAMBO;;http://purl.obolibrary.org/obo/BFO_0000015;Process;BFO_0000015;1.0;=;
